,Estado,Situação Sensitária,Acesso a internet em casa,Acesso através de 3g ou 4g,Renda domiciliar mensal per capita,Movel_Total,Fixa_Total
82863,33,1,Sim,Sim,974.0,Urb,Urb
82864,33,1,Não,,1448.0,,
82865,33,1,Sim,Sim,401.0,Urb,Urb
82866,33,1,Sim,Sim,2100.0,Urb,Urb
82867,33,1,Sim,Não,900.0,Urb,
82868,33,1,Não,,450.0,,
82869,33,1,Sim,Sim,2333.0,Urb,Urb
82870,33,1,Não,,613.0,,
82871,33,1,Sim,Sim,362.0,Urb,Urb
82872,33,1,Sim,Sim,850.0,Urb,Urb
82873,33,1,Sim,Não,2258.0,Urb,
82876,33,1,Sim,Sim,1675.0,Urb,Urb
82877,33,1,Sim,Sim,850.0,Urb,Urb
82878,33,1,Sim,Sim,75.0,Urb,Urb
82879,33,1,Sim,Sim,446.0,Urb,Urb
82881,33,1,Sim,Não,862.0,Urb,
82882,33,1,Sim,Não,455.0,Urb,
82884,33,1,Não,,466.0,,
82886,33,1,Não,,503.0,,
82887,33,1,Sim,Sim,433.0,Urb,Urb
82888,33,1,Sim,Sim,988.0,Urb,Urb
82889,33,1,Não,,1000.0,,
82890,33,1,Sim,Sim,1375.0,Urb,Urb
82892,33,1,Sim,Não,1112.0,Urb,
82894,33,1,Sim,Sim,1112.0,Urb,Urb
82895,33,1,Sim,Não,1450.0,Urb,
82896,33,1,Sim,Sim,421.0,Urb,Urb
82897,33,1,Não,,3100.0,,
82899,33,1,Não,,1400.0,,
82906,33,1,Sim,Sim,7000.0,Urb,Urb
82916,33,1,Sim,Sim,202.0,Urb,Urb
82917,33,1,Sim,Sim,893.0,Urb,Urb
82918,33,1,Sim,Sim,511.0,Urb,Urb
82919,33,1,Sim,Sim,1050.0,Urb,Urb
82920,33,1,Sim,Sim,526.0,Urb,Urb
82921,33,1,Não,,243.0,,
82922,33,1,Não,,724.0,,
82923,33,1,Sim,Sim,724.0,Urb,Urb
82924,33,1,Não,,1900.0,,
82925,33,1,Sim,Sim,264.0,Urb,Urb
82926,33,1,Sim,Sim,512.0,Urb,Urb
82927,33,1,Não,,1200.0,,
82928,33,1,Não,,912.0,,
82929,33,1,Sim,Sim,693.0,Urb,Urb
82930,33,1,Sim,Não,1344.0,Urb,
82931,33,1,Sim,Sim,754.0,Urb,Urb
82932,33,1,Sim,Sim,1062.0,Urb,Urb
82933,33,1,Não,,1500.0,,
82934,33,1,Sim,Sim,466.0,Urb,Urb
82936,33,1,Sim,Sim,925.0,Urb,Urb
82937,33,1,Sim,Sim,1100.0,Urb,Urb
82959,33,1,Sim,Não,233.0,Urb,
82964,33,1,Sim,Não,982.0,Urb,
82967,33,1,Não,,650.0,,
82971,33,1,Sim,Não,400.0,Urb,
82975,33,1,Sim,Sim,1100.0,Urb,Urb
82976,33,1,Sim,Não,1350.0,Urb,
82979,33,1,Sim,Não,1250.0,Urb,
82980,33,1,Não,,486.0,,
82981,33,1,Sim,Não,1833.0,Urb,
82982,33,1,Não,,240.0,,
82983,33,1,Sim,Não,1000.0,Urb,
82985,33,1,Sim,Não,2225.0,Urb,
82986,33,1,Sim,Não,1274.0,Urb,
82987,33,1,Sim,Não,840.0,Urb,
82988,33,1,Sim,Sim,1166.0,Urb,Urb
82990,33,1,Não,,1250.0,,
82992,33,1,Sim,Não,2250.0,Urb,
82994,33,4,Sim,Não,500.0,Rur,
82996,33,4,Sim,Não,724.0,Rur,
82997,33,4,Não,,400.0,,
82998,33,4,Sim,Não,600.0,Rur,
83001,33,4,Não,,3600.0,,
83002,33,4,Não,,841.0,,
83004,33,4,Não,,1566.0,,
83005,33,4,Não,,1162.0,,
83006,33,4,Não,,258.0,,
83007,33,4,Não,,650.0,,
83011,33,4,Sim,Sim,400.0,Rur,Rur
83012,33,4,Sim,Não,2174.0,Rur,
83014,33,4,Sim,Não,787.0,Rur,
83019,33,4,Não,,1200.0,,
83023,33,4,Sim,Não,434.0,Rur,
83027,33,4,Não,,508.0,,
83028,33,4,Não,,724.0,,
83029,33,4,Sim,Não,782.0,Rur,
83030,33,4,Não,,212.0,,
83032,33,4,Não,,679.0,,
83033,33,4,Não,,500.0,,
83035,33,4,Não,,724.0,,
83036,33,4,Não,,1000.0,,
83037,33,4,Não,,362.0,,
83038,33,4,Sim,Sim,350.0,Rur,Rur
83039,33,4,Não,,541.0,,
83040,33,4,Não,,1200.0,,
83041,33,4,Sim,Não,108.0,Rur,
83043,33,4,Sim,Sim,1050.0,Rur,Rur
83044,33,4,Sim,Sim,2000.0,Rur,Rur
83045,33,4,Sim,Sim,841.0,Rur,Rur
83050,33,1,Não,,362.0,,
83052,33,1,Sim,Não,482.0,Urb,
83054,33,1,Não,,724.0,,
83055,33,1,Sim,Sim,536.0,Urb,Urb
83056,33,1,Não,,1024.0,,
83057,33,1,Não,,400.0,,
83058,33,1,Não,,924.0,,
83059,33,1,Não,,1065.0,,
83060,33,1,Sim,Sim,933.0,Urb,Urb
83061,33,1,Sim,Sim,675.0,Urb,Urb
83062,33,1,Não,,724.0,,
83063,33,1,Não,,650.0,,
83064,33,1,Sim,Sim,1066.0,Urb,Urb
83065,33,1,Não,,724.0,,
83067,33,1,Sim,Sim,950.0,Urb,Urb
83068,33,1,Não,,724.0,,
83069,33,1,Não,,950.0,,
83070,33,1,Sim,Sim,509.0,Urb,Urb
83071,33,1,Sim,Sim,2033.0,Urb,Urb
83072,33,1,Sim,Sim,1500.0,Urb,Urb
83073,33,1,Sim,Sim,600.0,Urb,Urb
83076,33,1,Não,,558.0,,
83077,33,1,Sim,Sim,1800.0,Urb,Urb
83078,33,1,Sim,Sim,3700.0,Urb,Urb
83079,33,1,Sim,Não,10000.0,Urb,
83081,33,1,Não,,425.0,,
83082,33,1,Não,,2014.0,,
83083,33,1,Sim,Sim,1750.0,Urb,Urb
83084,33,1,Sim,Sim,5000.0,Urb,Urb
83085,33,1,Não,,724.0,,
83086,33,1,Não,,724.0,,
83089,33,3,Não,,1724.0,,
83092,33,3,Não,,928.0,,
83094,33,3,Não,,400.0,,
83097,33,3,Sim,Não,1440.0,Urb,
83104,33,1,Sim,Não,740.0,Urb,
83105,33,1,Sim,Não,358.0,Urb,
83106,33,1,Sim,Não,724.0,Urb,
83107,33,1,Sim,Não,3500.0,Urb,
83109,33,1,Sim,Não,837.0,Urb,
83110,33,1,Não,,185.0,,
83112,33,1,Não,,800.0,,
83113,33,1,Sim,Não,513.0,Urb,
83114,33,1,Sim,Sim,500.0,Urb,Urb
83116,33,1,Não,,694.0,,
83117,33,1,Sim,Sim,600.0,Urb,Urb
83118,33,1,Não,,2524.0,,
83119,33,1,Sim,Sim,965.0,Urb,Urb
83120,33,1,Sim,Sim,460.0,Urb,Urb
83121,33,1,Sim,Sim,523.0,Urb,Urb
83122,33,1,Não,,900.0,,
83123,33,1,Não,,641.0,,
83128,33,1,Não,,890.0,,
83130,33,1,Não,,200.0,,
83131,33,1,Não,,420.0,,
83136,33,1,Não,,900.0,,
83137,33,1,Sim,Sim,920.0,Urb,Urb
83139,33,1,Sim,Sim,740.0,Urb,Urb
83140,33,1,Sim,Sim,1350.0,Urb,Urb
83142,33,1,Não,,724.0,,
83143,33,1,Sim,Sim,1625.0,Urb,Urb
83146,33,1,Sim,Sim,975.0,Urb,Urb
83147,33,1,Sim,Sim,724.0,Urb,Urb
83148,33,1,Não,,650.0,,
83149,33,1,Sim,Sim,9500.0,Urb,Urb
83150,33,1,Não,,724.0,,
83152,33,1,Sim,Não,466.0,Urb,
83154,33,1,Sim,Sim,896.0,Urb,Urb
83155,33,1,Sim,Sim,1775.0,Urb,Urb
83156,33,1,Sim,Sim,482.0,Urb,Urb
83157,33,1,Sim,Sim,2318.0,Urb,Urb
83158,33,1,Não,,812.0,,
83159,33,1,Não,,1024.0,,
83160,33,1,Não,,733.0,,
83162,33,1,Não,,1074.0,,
83163,33,1,Sim,Sim,637.0,Urb,Urb
83164,33,1,Não,,409.0,,
83165,33,1,Sim,Sim,550.0,Urb,Urb
83166,33,1,Sim,Sim,543.0,Urb,Urb
83168,33,1,Sim,Não,1000.0,Urb,
83169,33,1,Sim,Sim,1200.0,Urb,Urb
83170,33,1,Sim,Sim,4000.0,Urb,Urb
83172,33,1,Sim,Sim,725.0,Urb,Urb
83174,33,1,Não,,406.0,,
83175,33,1,Não,,724.0,,
83176,33,1,Não,,700.0,,
83177,33,1,Não,,566.0,,
83179,33,1,Não,,300.0,,
83180,33,1,Não,,230.0,,
83181,33,1,Não,,543.0,,
83182,33,1,Não,,140.0,,
83183,33,1,Não,,261.0,,
83184,33,1,Não,,581.0,,
83185,33,1,Sim,Sim,250.0,Urb,Urb
83186,33,1,Sim,Sim,236.0,Urb,Urb
83187,33,1,Não,,391.0,,
83189,33,1,Sim,Sim,3265.0,Urb,Urb
83192,33,1,Sim,Sim,3066.0,Urb,Urb
83193,33,1,Sim,Sim,1700.0,Urb,Urb
83194,33,1,Não,,6000.0,,
83195,33,1,Não,,1324.0,,
83198,33,1,Sim,Sim,1062.0,Urb,Urb
83199,33,1,Sim,Sim,0.0,Urb,Urb
83200,33,1,Sim,Não,1400.0,Urb,
83204,33,1,Sim,Sim,3250.0,Urb,Urb
83205,33,1,Sim,Sim,1356.0,Urb,Urb
83206,33,1,Sim,Sim,967.0,Urb,Urb
83207,33,1,Sim,Sim,400.0,Urb,Urb
83208,33,1,Não,,1162.0,,
83209,33,1,Sim,Sim,1000.0,Urb,Urb
83210,33,1,Sim,Sim,800.0,Urb,Urb
83212,33,1,Não,,881.0,,
83213,33,1,Sim,Sim,369.0,Urb,Urb
83214,33,1,Não,,700.0,,
83215,33,1,Não,,724.0,,
83216,33,1,Não,,250.0,,
83218,33,1,Não,,1200.0,,
83220,33,1,Sim,Não,586.0,Urb,
83222,33,1,Sim,Sim,404.0,Urb,Urb
83223,33,1,Não,,724.0,,
83224,33,1,Não,,500.0,,
83225,33,1,Sim,Sim,1448.0,Urb,Urb
83226,33,1,Não,,2933.0,,
83227,33,1,Sim,Sim,1574.0,Urb,Urb
83229,33,1,Não,,933.0,,
83230,33,1,Não,,714.0,,
83231,33,1,Sim,Sim,724.0,Urb,Urb
83232,33,1,Não,,1700.0,,
83233,33,1,Não,,578.0,,
83234,33,1,Não,,103.0,,
83237,33,1,Sim,Sim,1133.0,Urb,Urb
83238,33,1,Não,,555.0,,
83239,33,1,Não,,816.0,,
83240,33,1,Sim,Sim,632.0,Urb,Urb
83241,33,1,Não,,724.0,,
83242,33,1,Não,,290.0,,
83243,33,1,Não,,724.0,,
83244,33,1,Sim,Sim,1550.0,Urb,Urb
83245,33,1,Sim,Sim,250.0,Urb,Urb
83246,33,1,Sim,Não,1287.0,Urb,
83247,33,1,Sim,Sim,164.0,Urb,Urb
83248,33,1,Não,,516.0,,
83249,33,1,Não,,724.0,,
83250,33,1,Não,,712.0,,
83251,33,1,Não,,1062.0,,
83252,33,1,Sim,Não,1750.0,Urb,
83253,33,1,Não,,495.0,,
83254,33,1,Não,,3750.0,,
83255,33,1,Sim,Sim,3125.0,Urb,Urb
83256,33,1,Sim,Não,1486.0,Urb,
83257,33,1,Não,,1300.0,,
83258,33,1,Sim,Sim,222.0,Urb,Urb
83259,33,1,Não,,4198.0,,
83260,33,1,Sim,Sim,700.0,Urb,Urb
83261,33,1,Não,,1112.0,,
83263,33,1,Sim,Não,1850.0,Urb,
83264,33,1,Não,,564.0,,
83266,33,1,Não,,724.0,,
83267,33,1,Sim,Sim,482.0,Urb,Urb
83268,33,1,Não,,3780.0,,
83269,33,1,Não,,482.0,,
83270,33,1,Sim,Sim,4100.0,Urb,Urb
83272,33,1,Não,,2117.0,,
83273,33,1,Sim,Sim,1750.0,Urb,Urb
83274,33,1,Sim,Sim,1475.0,Urb,Urb
83276,33,1,Sim,Sim,1200.0,Urb,Urb
83277,33,1,Sim,Não,791.0,Urb,
83278,33,1,Sim,Sim,862.0,Urb,Urb
83279,33,1,Não,,750.0,,
83280,33,1,Não,,900.0,,
83281,33,1,Não,,2224.0,,
83282,33,1,Não,,200.0,,
83283,33,1,Não,,437.0,,
83284,33,1,Não,,1500.0,,
83285,33,1,Não,,2550.0,,
83286,33,1,Sim,Sim,266.0,Urb,Urb
83288,33,1,Sim,Sim,2500.0,Urb,Urb
83289,33,1,Não,,724.0,,
83290,33,1,Não,,1100.0,,
83291,33,1,Não,,276.0,,
83292,33,1,Sim,Sim,360.0,Urb,Urb
83293,33,1,Não,,1149.0,,
83294,33,1,Não,,500.0,,
83295,33,1,Sim,Sim,510.0,Urb,Urb
83296,33,1,Não,,333.0,,
83297,33,1,Não,,1200.0,,
83298,33,1,Sim,Sim,66.0,Urb,Urb
83300,33,1,Sim,Sim,362.0,Urb,Urb
83301,33,1,Não,,724.0,,
83302,33,1,Não,,302.0,,
83305,33,1,Não,,1362.0,,
83306,33,1,Não,,520.0,,
83307,33,1,Não,,417.0,,
83308,33,1,Não,,361.0,,
83309,33,1,Sim,Sim,743.0,Urb,Urb
83310,33,1,Não,,192.0,,
83311,33,1,Não,,466.0,,
83312,33,1,Sim,Sim,1000.0,Urb,Urb
83313,33,1,Não,,470.0,,
83314,33,1,Não,,241.0,,
83315,33,1,Não,,73.0,,
83318,33,1,Sim,Sim,1000.0,Urb,Urb
83320,33,1,Não,,500.0,,
83321,33,1,Não,,2000.0,,
83322,33,1,Não,,240.0,,
83323,33,1,Sim,Sim,425.0,Urb,Urb
83324,33,1,Sim,Sim,38.0,Urb,Urb
83325,33,1,Não,,125.0,,
83326,33,1,Sim,Não,101.0,Urb,
83328,33,1,Sim,Sim,239.0,Urb,Urb
83329,33,1,Sim,Sim,482.0,Urb,Urb
83331,33,1,Sim,Sim,500.0,Urb,Urb
83332,33,1,Sim,Sim,181.0,Urb,Urb
83334,33,1,Não,,362.0,,
83335,33,1,Sim,Sim,1101.0,Urb,Urb
83336,33,1,Sim,Sim,394.0,Urb,Urb
83337,33,1,Sim,Sim,1350.0,Urb,Urb
83339,33,1,Não,,271.0,,
83340,33,1,Sim,Sim,181.0,Urb,Urb
83342,33,1,Sim,Sim,356.0,Urb,Urb
83344,33,1,Sim,Sim,2000.0,Urb,Urb
83345,33,1,Não,,362.0,,
83346,33,1,Sim,Sim,404.0,Urb,Urb
83347,33,1,Não,,557.0,,
83348,33,1,Não,,362.0,,
83349,33,1,Sim,Sim,882.0,Urb,Urb
83350,33,1,Não,,724.0,,
83351,33,1,Não,,630.0,,
83353,33,1,Sim,Sim,88.0,Urb,Urb
83354,33,1,Sim,Não,382.0,Urb,
83355,33,1,Sim,Não,740.0,Urb,
83357,33,1,Não,,1000.0,,
83358,33,1,Não,,965.0,,
83359,33,1,Sim,Não,575.0,Urb,
83360,33,1,Sim,Não,425.0,Urb,
83361,33,1,Sim,Sim,1400.0,Urb,Urb
83362,33,1,Sim,Sim,543.0,Urb,Urb
83363,33,1,Não,,524.0,,
83364,33,1,Não,,194.0,,
83365,33,1,Não,,2100.0,,
83366,33,1,Sim,Sim,886.0,Urb,Urb
83367,33,1,Não,,724.0,,
83369,33,1,Não,,724.0,,
83370,33,1,Sim,Sim,421.0,Urb,Urb
83371,33,1,Não,,724.0,,
83372,33,1,Não,,533.0,,
83374,33,1,Não,,1050.0,,
83375,33,1,Não,,724.0,,
83377,33,1,Sim,Não,662.0,Urb,
83378,33,1,Não,,411.0,,
83379,33,1,Não,,965.0,,
83381,33,1,Sim,Sim,724.0,Urb,Urb
83382,33,1,Não,,1086.0,,
83383,33,1,Não,,1448.0,,
83384,33,1,Sim,Não,620.0,Urb,
83385,33,1,Sim,Sim,438.0,Urb,Urb
83386,33,1,Sim,Sim,220.0,Urb,Urb
83387,33,1,Não,,1448.0,,
83389,33,8,Não,,519.0,,
83390,33,8,Não,,1086.0,,
83391,33,8,Sim,Sim,241.0,Rur,Rur
83392,33,8,Não,,250.0,,
83393,33,8,Sim,Sim,875.0,Rur,Rur
83396,33,8,Não,,725.0,,
83397,33,8,Sim,Sim,450.0,Rur,Rur
83398,33,8,Não,,587.0,,
83399,33,8,Não,,1124.0,,
83400,33,8,Não,,35.0,,
83401,33,8,Sim,Sim,989.0,Rur,Rur
83403,33,8,Não,,198.0,,
83404,33,8,Não,,241.0,,
83410,33,3,Sim,Sim,362.0,Urb,Urb
83415,33,3,Sim,Não,3000.0,Urb,
83417,33,3,Sim,Não,362.0,Urb,
83419,33,1,Não,,641.0,,
83421,33,1,Não,,341.0,,
83423,33,1,Sim,Não,662.0,Urb,
83424,33,1,Sim,Sim,362.0,Urb,Urb
83425,33,1,Não,,800.0,,
83426,33,1,Não,,462.0,,
83428,33,1,Não,,362.0,,
83430,33,1,Não,,231.0,,
83431,33,1,Sim,Sim,241.0,Urb,Urb
83432,33,1,Sim,Sim,314.0,Urb,Urb
83433,33,1,Não,,549.0,,
83434,33,8,Não,,453.0,,
83435,33,8,Sim,Sim,725.0,Rur,Rur
83436,33,8,Sim,Sim,305.0,Rur,Rur
83437,33,8,Não,,725.0,,
83438,33,8,Sim,Sim,250.0,Rur,Rur
83439,33,8,Sim,Sim,400.0,Rur,Rur
83440,33,8,Sim,Sim,498.0,Rur,Rur
83443,33,8,Não,,1400.0,,
83444,33,1,Não,,500.0,,
83446,33,1,Sim,Sim,604.0,Urb,Urb
83449,33,1,Não,,515.0,,
83450,33,1,Sim,Sim,318.0,Urb,Urb
83451,33,1,Não,,587.0,,
83452,33,1,Sim,Não,750.0,Urb,
83453,33,1,Sim,Não,1750.0,Urb,
83454,33,1,Sim,Sim,241.0,Urb,Urb
83455,33,1,Sim,Sim,675.0,Urb,Urb
83456,33,1,Sim,Sim,351.0,Urb,Urb
83457,33,1,Sim,Não,750.0,Urb,
83458,33,1,Não,,724.0,,
83460,33,1,Sim,Não,950.0,Urb,
83461,33,1,Sim,Não,341.0,Urb,
83462,33,1,Não,,1000.0,,
83463,33,1,Sim,Não,250.0,Urb,
83465,33,1,Sim,Não,1662.0,Urb,
83466,33,1,Sim,Não,600.0,Urb,
83467,33,1,Sim,Não,400.0,Urb,
83468,33,1,Sim,Não,1574.0,Urb,
83469,33,1,Não,,1086.0,,
83470,33,1,Não,,214.0,,
83472,33,1,Não,,932.0,,
83473,33,1,Não,,1324.0,,
83479,33,1,Sim,Não,948.0,Urb,
83480,33,1,Sim,Não,1082.0,Urb,
83484,33,1,Não,,724.0,,
83485,33,1,Não,,1400.0,,
83486,33,1,Sim,Sim,600.0,Urb,Urb
83487,33,1,Não,,1448.0,,
83489,33,1,Sim,Não,241.0,Urb,
83490,33,1,Sim,Não,1525.0,Urb,
83491,33,1,Não,,1500.0,,
83493,33,1,Sim,Não,1233.0,Urb,
83494,33,1,Não,,280.0,,
83495,33,1,Sim,Não,407.0,Urb,
83496,33,1,Não,,1000.0,,
83498,33,1,Não,,1200.0,,
83499,33,1,Sim,Não,666.0,Urb,
83500,33,1,Sim,Não,790.0,Urb,
83501,33,1,Não,,485.0,,
83502,33,1,Não,,830.0,,
83504,33,1,Não,,482.0,,
83505,33,1,Sim,Sim,281.0,Urb,Urb
83507,33,4,Não,,50.0,,
83508,33,4,Não,,724.0,,
83509,33,4,Sim,Sim,804.0,Rur,Rur
83510,33,4,Sim,Sim,425.0,Rur,Rur
83511,33,4,Não,,724.0,,
83513,33,4,Não,,541.0,,
83514,33,4,Não,,724.0,,
83516,33,4,Não,,724.0,,
83529,33,8,Não,,1290.0,,
83532,33,8,Não,,540.0,,
83533,33,8,Não,,600.0,,
83539,33,8,Não,,205.0,,
83540,33,8,Não,,275.0,,
83541,33,8,Sim,Sim,862.0,Rur,Rur
83542,33,1,Não,,1440.0,,
83543,33,1,Não,,1448.0,,
83544,33,1,Sim,Não,50.0,Urb,
83547,33,1,Não,,982.0,,
83548,33,1,Não,,1500.0,,
83551,33,1,Não,,724.0,,
83553,33,1,Sim,Não,1950.0,Urb,
83555,33,1,Sim,Não,2775.0,Urb,
83557,33,1,Não,,543.0,,
83558,33,1,Não,,206.0,,
83559,33,1,Sim,Não,474.0,Urb,
83560,33,1,Sim,Não,567.0,Urb,
83562,33,1,Sim,Sim,1733.0,Urb,Urb
83563,33,1,Sim,Não,1666.0,Urb,
83565,33,1,Não,,724.0,,
83566,33,1,Não,,1200.0,,
83568,33,1,Sim,Sim,0.0,Urb,Urb
83569,33,1,Sim,Não,896.0,Urb,
83570,33,1,Sim,Não,4500.0,Urb,
83574,33,1,Sim,Sim,1750.0,Urb,Urb
83575,33,1,Não,,1350.0,,
83576,33,1,Sim,Sim,1500.0,Urb,Urb
83577,33,1,Sim,Não,672.0,Urb,
83579,33,1,Sim,Sim,2125.0,Urb,Urb
83582,33,1,Não,,787.0,,
83583,33,1,Não,,941.0,,
83584,33,1,Sim,Não,1175.0,Urb,
83585,33,1,Não,,241.0,,
83586,33,1,Sim,Sim,2000.0,Urb,Urb
83587,33,1,Sim,Não,853.0,Urb,
83588,33,1,Não,,1000.0,,
83590,33,1,Sim,Não,910.0,Urb,
83592,33,1,Não,,724.0,,
83593,33,1,Não,,724.0,,
83594,33,1,Sim,Sim,374.0,Urb,Urb
83595,33,1,Sim,Não,724.0,Urb,
83596,33,1,Não,,250.0,,
83597,33,1,Sim,Sim,1800.0,Urb,Urb
83598,33,1,Não,,150.0,,
83599,33,1,Não,,482.0,,
83600,33,1,Sim,Não,124.0,Urb,
83602,33,1,Não,,724.0,,
83604,33,1,Não,,362.0,,
83605,33,1,Não,,350.0,,
83606,33,1,Sim,Sim,1206.0,Urb,Urb
83607,33,1,Não,,434.0,,
83609,33,1,Não,,724.0,,
83610,33,1,Não,,500.0,,
83611,33,1,Não,,1100.0,,
83614,33,1,Não,,1086.0,,
83615,33,1,Não,,144.0,,
83616,33,1,Não,,580.0,,
83617,33,1,Não,,1000.0,,
83618,33,1,Não,,1224.0,,
83619,33,1,Sim,Não,900.0,Urb,
83620,33,1,Sim,Sim,2612.0,Urb,Urb
83621,33,1,Sim,Sim,1000.0,Urb,Urb
83622,33,1,Sim,Não,1500.0,Urb,
83623,33,1,Sim,Não,600.0,Urb,
83625,33,1,Sim,Não,3750.0,Urb,
83627,33,1,Sim,Não,3250.0,Urb,
83628,33,1,Sim,Não,1266.0,Urb,
83630,33,1,Sim,Não,2000.0,Urb,
83631,33,1,Sim,Não,4000.0,Urb,
83632,33,1,Sim,Não,1724.0,Urb,
83633,33,1,Sim,Sim,2500.0,Urb,Urb
83635,33,1,Sim,Não,2366.0,Urb,
83637,33,1,Sim,Sim,3500.0,Urb,Urb
83638,33,1,Sim,Sim,3448.0,Urb,Urb
83641,33,1,Sim,Sim,681.0,Urb,Urb
83642,33,1,Não,,150.0,,
83644,33,1,Sim,Sim,1524.0,Urb,Urb
83645,33,1,Sim,Sim,1500.0,Urb,Urb
83646,33,1,Sim,Sim,7000.0,Urb,Urb
83648,33,1,Não,,575.0,,
83649,33,1,Sim,Não,3000.0,Urb,
83650,33,1,Sim,Sim,950.0,Urb,Urb
83651,33,1,Sim,Sim,2200.0,Urb,Urb
83652,33,1,Sim,Não,974.0,Urb,
83653,33,1,Não,,1524.0,,
83654,33,1,Não,,1612.0,,
83656,33,1,Sim,Sim,1300.0,Urb,Urb
83657,33,1,Sim,Sim,507.0,Urb,Urb
83658,33,1,Sim,Não,1875.0,Urb,
83659,33,1,Sim,Sim,1650.0,Urb,Urb
83660,33,1,Não,,362.0,,
83661,33,1,Sim,Sim,1666.0,Urb,Urb
83662,33,1,Sim,Sim,7000.0,Urb,Urb
83663,33,1,Não,,750.0,,
83664,33,1,Não,,400.0,,
83665,33,1,Sim,Sim,908.0,Urb,Urb
83666,33,1,Não,,150.0,,
83667,33,1,Não,,362.0,,
83668,33,1,Não,,44.0,,
83669,33,1,Não,,241.0,,
83670,33,1,Sim,Sim,350.0,Urb,Urb
83671,33,1,Não,,1448.0,,
83672,33,1,Não,,900.0,,
83674,33,1,Sim,Sim,1000.0,Urb,Urb
83675,33,1,Não,,200.0,,
83676,33,1,Sim,Não,1450.0,Urb,
83677,33,1,Não,,281.0,,
83678,33,1,Sim,Não,2000.0,Urb,
83679,33,1,Sim,Não,437.0,Urb,
83680,33,1,Sim,Não,1100.0,Urb,
83681,33,1,Sim,Sim,1400.0,Urb,Urb
83682,33,1,Sim,Não,406.0,Urb,
83683,33,1,Sim,Não,1500.0,Urb,
83684,33,1,Sim,Não,2000.0,Urb,
83685,33,1,Sim,Não,862.0,Urb,
83686,33,1,Sim,Não,1566.0,Urb,
83687,33,1,Sim,Não,950.0,Urb,
83688,33,1,Sim,Não,466.0,Urb,
83689,33,1,Não,,762.0,,
83690,33,1,Não,,724.0,,
83692,33,1,Sim,Sim,750.0,Urb,Urb
83693,33,1,Não,,1062.0,,
83694,33,1,Não,,369.0,,
83695,33,1,Sim,Não,482.0,Urb,
83696,33,1,Sim,Sim,750.0,Urb,Urb
83697,33,1,Não,,700.0,,
83698,33,1,Não,,285.0,,
83699,33,1,Não,,431.0,,
83700,33,1,Não,,1224.0,,
83701,33,1,Não,,900.0,,
83702,33,1,Não,,1324.0,,
83703,33,1,Não,,724.0,,
83704,33,1,Sim,Não,1056.0,Urb,
83705,33,1,Sim,Sim,466.0,Urb,Urb
83706,33,1,Sim,Sim,1362.0,Urb,Urb
83707,33,1,Sim,Não,2900.0,Urb,
83708,33,1,Não,,420.0,,
83709,33,1,Sim,Não,833.0,Urb,
83710,33,1,Sim,Não,1750.0,Urb,
83711,33,1,Sim,Sim,1600.0,Urb,Urb
83712,33,1,Sim,Não,2256.0,Urb,
83713,33,1,Não,,724.0,,
83714,33,1,Não,,540.0,,
83715,33,1,Não,,1524.0,,
83716,33,1,Não,,350.0,,
83718,33,1,Sim,Não,2733.0,Urb,
83719,33,1,Não,,400.0,,
83720,33,1,Não,,797.0,,
83721,33,1,Sim,Não,4000.0,Urb,
83722,33,1,Não,,1200.0,,
83723,33,1,Não,,1370.0,,
83724,33,1,Sim,Sim,500.0,Urb,Urb
83725,33,1,Sim,Sim,2500.0,Urb,Urb
83726,33,1,Sim,Não,724.0,Urb,
83727,33,1,Sim,Não,800.0,Urb,
83728,33,1,Sim,Sim,800.0,Urb,Urb
83729,33,1,Não,,487.0,,
83730,33,1,Não,,3500.0,,
83731,33,1,Sim,Sim,60.0,Urb,Urb
83733,33,1,Sim,Sim,800.0,Urb,Urb
83734,33,1,Não,,612.0,,
83735,33,1,Sim,Sim,400.0,Urb,Urb
83736,33,1,Não,,248.0,,
83738,33,1,Não,,912.0,,
83739,33,1,Sim,Sim,975.0,Urb,Urb
83740,33,1,Não,,1210.0,,
83741,33,1,Não,,900.0,,
83742,33,1,Não,,2800.0,,
83743,33,1,Sim,Não,1058.0,Urb,
83744,33,1,Não,,1299.0,,
83745,33,1,Sim,Sim,600.0,Urb,Urb
83746,33,1,Sim,Sim,3000.0,Urb,Urb
83748,33,1,Sim,Sim,260.0,Urb,Urb
83750,33,1,Não,,900.0,,
83751,33,1,Sim,Sim,1374.0,Urb,Urb
83753,33,1,Sim,Sim,1206.0,Urb,Urb
83754,33,1,Sim,Não,1050.0,Urb,
83755,33,1,Sim,Não,600.0,Urb,
83756,33,1,Sim,Não,643.0,Urb,
83757,33,1,Sim,Sim,1800.0,Urb,Urb
83758,33,1,Sim,Sim,656.0,Urb,Urb
83759,33,1,Não,,500.0,,
83760,33,1,Sim,Sim,600.0,Urb,Urb
83761,33,1,Não,,275.0,,
83762,33,1,Sim,Sim,1141.0,Urb,Urb
83763,33,1,Não,,724.0,,
83764,33,1,Sim,Sim,3262.0,Urb,Urb
83765,33,1,Não,,724.0,,
83766,33,1,Sim,Sim,3000.0,Urb,Urb
83767,33,1,Sim,Sim,500.0,Urb,Urb
83768,33,1,Sim,Não,1200.0,Urb,
83769,33,1,Não,,724.0,,
